Field=#~Integer~#~50|Field=Line #~String~Line #~100|Field=Name~String~Name~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Quantity~Integer~Quantity~100|Field=Manufacturer 1~String~Manufacturer 1~100|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~100|Field=Manufacturer Lifecycle 1~String~Manufacturer Lifecycle 1~100|Field=Supplier 1~String~Supplier 1~100|Field=Supplier Part Number 1~String~Supplier Part Number 1~100|Field=Supplier Unit Price 1~Float~Supplier Unit Price 1~100|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~100|Field=Manufacturer 2~String~Manufacturer 2~100|Field=Manufacturer Lifecycle 2~String~Manufacturer Lifecycle 2~100|Field=Manufacturer Part Number 2~String~Manufacturer Part Number 2~100|Field=Supplier 2~String~Supplier 2~100|Field=Supplier Currency 2~String~Supplier Currency 2~100|Field=Supplier Order Qty 2~Integer~Supplier Order Qty 2~100|Field=Supplier Part Number 2~String~Supplier Part Number 2~100|Field=Supplier Stock 1~Integer~Supplier Stock 1~100|Field=Supplier Stock 2~Integer~Supplier Stock 2~100|Field=Supplier Subtotal 2~Float~Supplier Subtotal 2~100|Field=Supplier Unit Price 2~Float~Supplier Unit Price 2~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~2|ReportField=ProjectFileName~GameBoard_V1I1.PrjPcb|ReportField=ProjectFullPath~C:\Users\mbeach\Documents\Altium\Projects\Design Files\iMX6 GameBoard\V1I1\GameBoard_V1I1.PrjPcb|ReportField=Title~Bill of Materials For BOM Document [GameBoard_V1I1.BomDoc]|ReportField=ReportTime~12:49:34 AM|ReportField=ReportDate~11/3/2018|ReportField=ReportDateTime~11/3/2018 12:49:34 AM|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~Prototype|ReportField=TotalQuantity~1482|ReportField=TotalActualPrice~5761.51|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=ClientCompanyName~BeachBoards|ReportField=ClientContactEmail~beachm720@gmail.com|ReportField=ClientContactName~Matthew Beach|ReportField=ClientWebsite~|ReportField=Company~(c) 2018 BEACHBOARDS|ReportField=NotFitted~NF|ReportField=Project~GameBoard|ReportField=VersionRevision~V1I1|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~11/3/2018|ReportField=CurrentTime~12:44:06 AM|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Users\mbeach\Documents\Altium\Projects\Design Files\iMX6 GameBoard\V1I1\[01] - COVER PAGE.SchDoc|ReportField=DocumentName~[01] - COVER PAGE.SchDoc|ReportField=DocumentNumber~1|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~5/10/2018|ReportField=Organization~|ReportField=PageSetup~Record=PageOptions:CenterHorizontal=True:CenterVertical=True:PrintScale=0.52:XCorrection=1.00:YCorrection=1.00:PrintKind=1:BorderSize=5000000:LeftOffset=0:BottomOffset=0:Orientation=2:PaperLength=1000:PaperWidth=1000:Scale=100:PaperSource=4:PrintQuality=600:MediaType=1:DitherType=10:PrintScaleMode=1:PaperKind=A4:PaperIndex=9|ReportField=ProjectName~GameBoard_V1I1.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~34|ReportField=Time~|ReportField=Title~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~GameBoard_V1I1.BomDoc|ReportField=DataSourceFullPath~C:\Users\mbeach\Documents\Altium\Projects\Design Files\iMX6 GameBoard\V1I1\GameBoard_V1I1.BomDoc|ReportField=PCBConfigurationName~Default Configuration|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
187||47k|RES 47.0K OHM 1/16W 1% 0402 SMD|R20, R149, R327, R435, R436, R440|6|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0747KL%26seller%3DDigi-Key%26sku%3D311-47.0KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0747KL%26seller%3DDigi-Key%26sku%3D311-47.0KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0747KL{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0747KL%26seller%3DDigi-Key%26sku%3D311-47.0KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-47.0KLRCT-ND{URL.TIP}Supplier|0.018|0.288|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC1005F473CS%26seller%3DDigi-Key%26sku%3D1276-3467-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Samsung{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC1005F473CS%26seller%3DDigi-Key%26sku%3D1276-3467-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC1005F473CS{URL.TIP}Manufacturer|Digi-Key|USD|16|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC1005F473CS%26seller%3DDigi-Key%26sku%3D1276-3467-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-3467-1-ND{URL.TIP}Supplier|11335584|548929|0.336|0.021
188||47k|RES 47.0K OHM 1/16W 1% 0402 SMD|R21, R310|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0747KL%26seller%3DDigi-Key%26sku%3D311-47.0KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0747KL%26seller%3DDigi-Key%26sku%3D311-47.0KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0747KL{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0747KL%26seller%3DDigi-Key%26sku%3D311-47.0KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-47.0KLRCT-ND{URL.TIP}Supplier|0.018|0.288|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC1005F473CS%26seller%3DDigi-Key%26sku%3D1276-3467-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Samsung{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC1005F473CS%26seller%3DDigi-Key%26sku%3D1276-3467-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC1005F473CS{URL.TIP}Manufacturer|Digi-Key|USD|16|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC1005F473CS%26seller%3DDigi-Key%26sku%3D1276-3467-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-3467-1-ND{URL.TIP}Supplier|11335584|548929|0.336|0.021
189||47k|RES 47K OHM 1% 1/20W 0201|R365|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC0603F473CS%26seller%3DDigi-Key%26sku%3D1276-3701-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Samsung{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC0603F473CS%26seller%3DDigi-Key%26sku%3D1276-3701-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603F473CS{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC0603F473CS%26seller%3DDigi-Key%26sku%3D1276-3701-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-3701-6-ND{URL.TIP}Supplier|0.1|0.2|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|482757|||
190||49R9|RES 49.9 OHM 1/16W 1% 0402 SMD|R16, R17|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0749R9L%26seller%3DDigi-Key%26sku%3D311-49.9LRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0749R9L%26seller%3DDigi-Key%26sku%3D311-49.9LRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0749R9L{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0749R9L%26seller%3DDigi-Key%26sku%3D311-49.9LRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-49.9LRCT-ND{URL.TIP}Supplier|0.018|0.18|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|20137821|||
191||60R4|RES 60.4 OHM 1% 1/16W 0402|R241, R246|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DRN73C1E60R4BTD%26seller%3DDigi-Key%26sku%3DA124594CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TE%20Connectivity{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DRN73C1E60R4BTD%26seller%3DDigi-Key%26sku%3DA124594CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RN73C1E60R4BTD{URL.TIP}Manufacturer|Unknown|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DRN73C1E60R4BTD%26seller%3DDigi-Key%26sku%3DA124594CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}A124594CT-ND{URL.TIP}Supplier|0.83|3.32|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0760R4L%26seller%3DDigi-Key%26sku%3DA124594CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0760R4L%26seller%3DDigi-Key%26sku%3DA124594CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0760R4L{URL.TIP}Manufacturer|Digi-Key|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0760R4L%26seller%3DDigi-Key%26sku%3DA124594CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}A124594CT-ND{URL.TIP}Supplier|8868|||
192||82k|RES 82.0K OHM 1/16W 1% 0402 SMD|R296|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0782KL%26seller%3DDigi-Key%26sku%3D311-82.0KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0782KL%26seller%3DDigi-Key%26sku%3D311-82.0KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0782KL{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0782KL%26seller%3DDigi-Key%26sku%3D311-82.0KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-82.0KLRCT-ND{URL.TIP}Supplier|0.018|0.18|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|1417005|||
193||100k|RES 100K OHM 1/16W 1% 0402 SMD|R34, R68, R183, R185, R187, R226, R227, R228, R290, R291, R292, R293, R298, R304, R309, R316, R319, R426, R432, R434, R510, R553, R554, R555, R556, R582, R583|27|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRT0402BRD07100KL%26seller%3DDigi-Key%26sku%3DYAG1343DKR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRT0402BRD07100KL%26seller%3DDigi-Key%26sku%3DYAG1343DKR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RT0402BRD07100KL{URL.TIP}Manufacturer|End of Life|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRT0402BRD07100KL%26seller%3DDigi-Key%26sku%3DYAG1343DKR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}YAG1343DKR-ND{URL.TIP}Supplier|0.1214|12.14|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|4218|||
194||100k|RES 100K OHM 1/16W 1% 0402 SMD|R35, R69, R191, R192, R194, R195, R317, R318, R433, R508, R511, R549, R550, R625, R677, R678|16|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRT0402BRD07100KL%26seller%3DDigi-Key%26sku%3DYAG1343DKR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRT0402BRD07100KL%26seller%3DDigi-Key%26sku%3DYAG1343DKR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RT0402BRD07100KL{URL.TIP}Manufacturer|End of Life|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRT0402BRD07100KL%26seller%3DDigi-Key%26sku%3DYAG1343DKR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}YAG1343DKR-ND{URL.TIP}Supplier|0.1214|12.14|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|4218|||
195||100k|RES 100K OHM 1/20W 1% 0201 SMD|R373, R590|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC0603F104CS%26seller%3DDigi-Key%26sku%3D1276-3714-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Samsung{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC0603F104CS%26seller%3DDigi-Key%26sku%3D1276-3714-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603F104CS{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DRC0603F104CS%26seller%3DDigi-Key%26sku%3D1276-3714-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-3714-1-ND{URL.TIP}Supplier|0.1|0.4|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0201FR-07100KL%26seller%3DDigi-Key%26sku%3D1276-3714-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0201FR-07100KL%26seller%3DDigi-Key%26sku%3D1276-3714-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0201FR-07100KL{URL.TIP}Manufacturer|Digi-Key|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0201FR-07100KL%26seller%3DDigi-Key%26sku%3D1276-3714-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-3714-1-ND{URL.TIP}Supplier|681085|||
196||150k|RES 150K OHM 1/16W 1% 0402 SMD|R297, R308|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07150KL%26seller%3DDigi-Key%26sku%3D311-150KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07150KL%26seller%3DDigi-Key%26sku%3D311-150KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-07150KL{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07150KL%26seller%3DDigi-Key%26sku%3D311-150KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-150KLRCT-ND{URL.TIP}Supplier|0.018|0.18|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|70841|||
197||191R|RES 191 OHM 1/20W 1% 0201 SMD|R41|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-1GEF1910C%26seller%3DDigi-Key%26sku%3DP191ABCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-1GEF1910C%26seller%3DDigi-Key%26sku%3DP191ABCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERJ-1GEF1910C{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-1GEF1910C%26seller%3DDigi-Key%26sku%3DP191ABCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}P191ABCT-ND{URL.TIP}Supplier|0.1|0.2|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|27345|||
198||200K|RES 200K OHM 1% 1/16W 0402|R509|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07200KL%26seller%3DDigi-Key%26sku%3D311-200KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07200KL%26seller%3DDigi-Key%26sku%3D311-200KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-07200KL{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07200KL%26seller%3DDigi-Key%26sku%3D311-200KLRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-200KLRCT-ND{URL.TIP}Supplier|0.018|0.18|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|7535195|||
199||200R|RES 200 OHM 1/16W 1% 0402 SMD|R15|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW0402200RFKED%26seller%3DDigi-Key%26sku%3D541-200LCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Vishay{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW0402200RFKED%26seller%3DDigi-Key%26sku%3D541-200LCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0402200RFKED{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW0402200RFKED%26seller%3DDigi-Key%26sku%3D541-200LCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}541-200LCT-ND{URL.TIP}Supplier|0.1|0.2|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|20723|||
200||200R|RES 200 OHM 1/16W 1% 0402 SMD|R9, R10|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW0402200RFKED%26seller%3DDigi-Key%26sku%3D541-200LCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Vishay{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW0402200RFKED%26seller%3DDigi-Key%26sku%3D541-200LCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0402200RFKED{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW0402200RFKED%26seller%3DDigi-Key%26sku%3D541-200LCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}541-200LCT-ND{URL.TIP}Supplier|0.1|0.4|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|20723|||
201||220R|RES 220 OHM 1/16W 1% 0402 SMD|R120, R121|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07220RL%26seller%3DDigi-Key%26sku%3D311-220LRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07220RL%26seller%3DDigi-Key%26sku%3D311-220LRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-07220RL{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07220RL%26seller%3DDigi-Key%26sku%3D311-220LRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-220LRCT-ND{URL.TIP}Supplier|0.018|0.18|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|5171470|||
